Country Code (ISO3),macro_impact,physical_volume,type,physical_unit,Country Name,gdp2022,relative impact
MLI,671826241.517214,1644414.193547165,vegetal,tonnes,Mali,18780322203.7584,0.035772881542083725
MLT,4278245.947650375,6853.824656064664,vegetal,tonnes,Malta,18357069272.7682,0.00023305713368946862
MMR,8039328499.592974,16171969.345301006,vegetal,tonnes,Myanmar,62253049891.6449,0.12913951225820902
MNE,92422371.31502412,125295.18331885977,vegetal,tonnes,Montenegro,6229801580.79157,0.014835524071904834
MNG,47680093.09784557,94661.18051802696,vegetal,tonnes,Mongolia,17146471713.748,0.0027807524424757184
MOZ,2062306412.2654436,4264714.275017957,vegetal,tonnes,Mozambique,18406835494.9468,0.11204024791939958
MRT,209628042.78488973,422914.616046143,vegetal,tonnes,Mauritania,9744039514.55646,0.02151346394600821
MUS,153605744.79385835,2032262.0496393193,vegetal,tonnes,Mauritius,12927979286.0453,0.011881651524586154
MWI,3718304095.0681515,7877555.171239424,vegetal,tonnes,Malawi,13129458325.7379,0.2832031606192844
MYS,8047242025.137329,28085740.556866217,vegetal,tonnes,Malaysia,407027451714.616,0.019770759911249394
NAM,338173688.4549383,209785.0313817198,vegetal,tonnes,Namibia,12567271004.6761,0.02690907901398074
NER,940336225.3724368,2465739.887322085,vegetal,tonnes,Niger,15433852712.2963,0.06092686271544251
NGA,16307224530.469997,27003507.58133805,vegetal,tonnes,Nigeria,472624596925.938,0.03450354602053308
NIC,627473750.5741758,3354998.507177555,vegetal,tonnes,Nicaragua,15649934214.9276,0.040094337903073325
NLD,1794802354.7490962,4881130.261632162,vegetal,tonnes,Netherlands,1009398719033.08,0.0017780905809632566
NOR,208822230.64010635,325483.55614397425,vegetal,tonnes,Norway,593726965415.619,0.00035171424375837003
NPL,4325983877.7078085,10236023.915800937,vegetal,tonnes,Nepal,41182939600.67,0.10504310570480573
NZL,2576077734.258248,3538958.2394537996,vegetal,tonnes,New Zealand,246733522841.353,0.010440728542244494
OMN,1236929313.75266,947107.6977190138,vegetal,tonnes,Oman,114667360208.062,0.010787109003889796
PAK,7076416133.333377,29435198.81077827,vegetal,tonnes,Pakistan,374787958882.308,0.018881119218548677
PAN,622594889.4359328,2136052.357977504,vegetal,tonnes,Panama,76522511780.6222,0.008136101062923977
PER,8696379910.115313,21141970.912413016,vegetal,tonnes,Peru,246488757636.211,0.035281040780570476
PHL,10422430033.631927,37518056.09821828,vegetal,tonnes,Philippines,404353369604.631,0.025775548856740778
PNG,2314641137.9099994,6324301.503828901,vegetal,tonnes,Papua New Guinea,31603619036.6338,0.07323974938525075
POL,10812324271.164707,22225076.835829258,vegetal,tonnes,Poland,689763329458.441,0.015675411854170134
PRT,2392413725.5214615,1972178.5037070944,vegetal,tonnes,Portugal,255196659934.378,0.00937478463133747
PRY,1294385029.172844,4632469.17561412,vegetal,tonnes,Paraguay,41952910858.0846,0.030853282947431226
QAT,8705465.697527027,12690.005101111794,vegetal,tonnes,Qatar,235770403734.9,3.692348810377168e-05
ROU,3511761988.1808987,7191057.340707125,vegetal,tonnes,Romania,298891515898.026,0.011749286284121294
RUS,6679138903.024544,25704422.844827726,vegetal,tonnes,Russian Federation,2266029240645.34,0.0029475078181790803
RWA,3085706898.787059,5209531.190433491,vegetal,tonnes,Rwanda,13316160803.5187,0.23172646713395673
SAU,1723920884.050682,873627.9000502852,vegetal,tonnes,Saudi Arabia,1108571466666.67,0.0015550832182559125
SDN,3233888087.4647813,5358228.5923939375,vegetal,tonnes,Sudan,51666875363.0963,0.06259112951457145
SEN,1004066621.1995295,4050737.5085530486,vegetal,tonnes,Senegal,27619479059.6131,0.03635356840121353
SGP,2273388.9016330563,2243.874759457141,vegetal,tonnes,Singapore,498474540987.78,4.560692101000978e-06
SLB,133520645.207123,263302.7645204292,vegetal,tonnes,Solomon Islands,1566360686.10632,0.08524259220207472
SLE,304297853.7995224,729283.8537935606,vegetal,tonnes,Sierra Leone,4094563859.43556,0.07431752544249491
SLV,808577772.999972,4520095.817385912,vegetal,tonnes,El Salvador,31988920000.0,0.025276807500846293
SOM,105203858.58448388,289392.39958337613,vegetal,tonnes,Somalia,10419541202.0391,0.010096784162041177
SRB,505218669.170326,1367573.2954626991,vegetal,tonnes,Serbia,63563410720.7093,0.007948262427109234
SSD,516567566.82421416,1023261.4318258534,vegetal,tonnes,South Sudan,,
STP,15198975.119553978,35522.04692476044,vegetal,tonnes,Sao Tome and Principe,542686976.457587,0.02800689122625708
SUR,148015428.3901888,314604.9867218854,vegetal,tonnes,Suriname,3620987993.32637,0.0408770834542913
SVK,425122207.4158654,1288461.6653742734,vegetal,tonnes,Slovak Republic,115584743573.553,0.003678013155303118
SVN,284786643.34888995,468147.29464951844,vegetal,tonnes,Slovenia,60063475466.3446,0.004741427983275204
SWE,241379791.54804176,802820.6381992254,vegetal,tonnes,Sweden,590409594949.102,0.0004088344661282996
SWZ,114543566.80164331,2272693.872157803,vegetal,tonnes,Eswatini,4790922788.70864,0.023908456022627266
TCD,570333475.6913862,1058201.859128464,vegetal,tonnes,Chad,12396807590.173,0.04600647961524319
TGO,403374450.61177754,1306050.1550488372,vegetal,tonnes,Togo,8169476148.95692,0.049375803693763216
THA,8622487994.704235,44911614.14458703,vegetal,tonnes,Thailand,495645210972.751,0.01739649209518595
TJK,697926890.2909395,1181940.3055334857,vegetal,tonnes,Tajikistan,10713525200.3998,0.06514446713252653
TKM,227994568.80306998,405560.557393204,vegetal,tonnes,Turkmenistan,56542857142.8571,0.004032243510918371
TLS,107155671.11585513,151113.21047623391,vegetal,tonnes,Timor-Leste,3204753000.0,0.03343648359666256
TUN,230172324.5752805,612607.877686821,vegetal,tonnes,Tunisia,44579761022.8993,0.005163157434985975
TUR,19653926452.41579,29455423.74501959,vegetal,tonnes,Turkiye,907118435952.688,0.02166632897475459
TZA,7879676283.244069,14729724.150731865,vegetal,tonnes,Tanzania,75769974505.0106,0.10399470680464586
UGA,1734372498.6074708,6033260.842662217,vegetal,tonnes,Uganda,45565333216.4142,0.03806342182048809
UKR,2855374766.9418273,12395631.637055594,vegetal,tonnes,Ukraine,161989520721.19,0.017626910396607607
URY,818971107.4463844,1720339.6297472604,vegetal,tonnes,Uruguay,70164683290.3776,0.011672127187648809
USA,44771149118.60459,91886617.6413515,vegetal,tonnes,United States,25744100000000.0,0.0017390838723670508
UZB,1231319295.8858595,2887069.131668539,vegetal,tonnes,Uzbekistan,81140823252.4164,0.015175090004391722
VEN,3253021775.6557317,5582002.464382296,vegetal,tonnes,Venezuela,482359318767.703,0.006743980367097123
VNM,14289482306.694996,31888128.830663532,vegetal,tonnes,Viet Nam,410324028883.325,0.03482487327291814
YEM,1080803907.1725729,1212715.9281779623,vegetal,tonnes,Yemen,21606160663.0318,0.05002295058472982
ZAF,3710056285.2518587,16084683.95031493,vegetal,tonnes,South Africa,405270850098.738,0.009154510580635052
ZMB,769714407.3710594,2370972.077815176,vegetal,tonnes,Zambia,29163782140.4858,0.02639281845074974
ZWE,1002196468.5803783,1932315.2892514206,vegetal,tonnes,Zimbabwe,27366627153.0954,0.03662111750102976
AFG,729126232.2490026,8816.289765946,animal,1000 heads,Afghanistan,14502158192.0904,0.0502770844581377
AGO,517191414.6689234,12046.929796791079,animal,1000 heads,Angola,104399746853.401,0.00495395276575879
ALB,325753277.90708715,3387.5096224599997,animal,1000 heads,Albania,18916378860.5488,0.017220699601574612
ARE,676061510.0369308,18286.316231628418,animal,1000 heads,United Arab Emirates,507063968277.74,0.001333286433925086
ARG,7600376941.254224,46811.549641,animal,1000 heads,Argentina,631133384439.944,0.012042425782940729
ARM,438171422.9170079,3014.6466835,animal,1000 heads,Armenia,19513474648.2429,0.022454812933916064
AUS,7187674140.608819,55335.80050679999,animal,1000 heads,Australia,1692956646855.7,0.004245633905604356
AUT,1054227802.0697395,3428.27405257,animal,1000 heads,Austria,470941926750.741,0.0022385515966764167
AZE,615003273.4066547,7236.8386772,animal,1000 heads,Azerbaijan,78807470588.2353,0.007803870227227732
BDI,70967378.059536,1380.9235101318359,animal,1000 heads,Burundi,3338722827.65691,0.02125584593955059
BEL,1021696532.9454226,5259.029265896001,animal,1000 heads,Belgium,583613982019.263,0.0017506375179882174
BEN,194268774.86193928,5525.460775634765,animal,1000 heads,Benin,17425418044.2906,0.011148586184168535
BFA,290490634.2913602,7534.954715332031,animal,1000 heads,Burkina Faso,18820219331.2261,0.015435029166178973
BGD,1641514079.8554964,42967.5204758954,animal,1000 heads,Bangladesh,460131688909.301,0.0035674875680624203
BGR,407146554.647786,4440.822067499999,animal,1000 heads,Bulgaria,90346169914.9349,0.004506517044730655
BHR,0.0,0.0,animal,1000 heads,Bahrain,44383297872.3404,0.0
BHS,21119389.110020556,2785.2392080078125,animal,1000 heads,Bahamas,13136400000.0,0.0016076999109360674
BIH,62798660.034460835,1210.1278601074218,animal,1000 heads,Bosnia and Herzegovina,24534663636.1778,0.0025595891986006495
BLR,973251989.697131,3953.3015430000005,animal,1000 heads,Belarus,73775179924.603,0.01319213305466389
BLZ,42997407.118540026,862.7360386149999,animal,1000 heads,Belize,2830507575.6841,0.015190705542679235
BOL,2312929051.351489,85210.71620571899,animal,1000 heads,Bolivia,44008282879.8842,0.052556675698172
BRA,24871216831.536625,289209.79634,animal,1000 heads,Brazil,1951923942083.32,0.012741898541902802
BRB,45665122.919256866,2924.025528869629,animal,1000 heads,Barbados,5840673700.0,0.007818468427581713
BTN,38066865.82354175,528.3280203,animal,1000 heads,Bhutan,2898227713.22315,0.013134532407464695
BWA,80148488.8992503,1025.1715208921432,animal,1000 heads,Botswana,20321958850.0363,0.003943935202836371
CAF,195213047.41503915,3854.337762638092,animal,1000 heads,Central African Republic,2382618615.01694,0.08193214230119293
CAN,2707203443.6655297,22764.5666374,animal,1000 heads,Canada,2161483369422.01,0.0012524747966899453
CHE,1318610149.2950087,3503.24580156,animal,1000 heads,Switzerland,818426550206.45,0.0016111527038833067
CHL,3168738187.323329,54831.52918385872,animal,1000 heads,Chile,302116539409.03,0.010488463139163767
CHN,68565326760.04172,898376.4369999999,animal,1000 heads,China,17881783387000.9,0.003834367371315159
CIV,151765680.75652286,15876.242868257761,animal,1000 heads,Cote d'Ivoire,70173140101.4315,0.0021627317879341543
CMR,942907923.1154405,27711.326648620605,animal,1000 heads,Cameroon,43644068310.851,0.02160449196439852
COD,166459888.082416,9102.038785425186,animal,1000 heads,Congo,65801547619.5974,0.002529726033872795
COG,29915710.41917592,1919.758349937439,animal,1000 heads,Congo,15817030156.9459,0.001891360775210934
COL,8966575266.652437,116818.55931000001,animal,1000 heads,Colombia,345329875078.512,0.025965246315899696
CPV,41096236.037862085,1258.1812196655274,animal,1000 heads,Cabo Verde,2303738020.15148,0.017838936406128263
CRI,1211248513.2703216,15875.034864135743,animal,1000 heads,Costa Rica,69243626028.5936,0.01749256332662513
CUB,678319817.5044231,14314.5755,animal,1000 heads,Cuba,,
CYP,378964592.65011656,2541.0897239990236,animal,1000 heads,Cyprus,29250532020.0746,0.012955818799809646
CZE,529839773.48042613,2217.14230047252,animal,1000 heads,Czechia,290565654835.809,0.0018234769480234153
DEU,16323550187.605345,60174.9490757,animal,1000 heads,Germany,4082469490797.68,0.003998450012768095
DJI,10361092.315673867,152.01979018758237,animal,1000 heads,Djibouti,3674298479.07676,0.0028198831354270646
DMA,11158753.298234485,236.725984375,animal,1000 heads,Dominica,607159259.259259,0.01837862657624342
DNK,1175330510.6462014,4969.569055664063,animal,1000 heads,Denmark,400167196948.707,0.0029370985918089985
DOM,1357801643.3238113,94824.13240628054,animal,1000 heads,Dominican Republic,113537368176.13,0.011959072727645579
DZA,2444518494.8183985,37180.369764770505,animal,1000 heads,Algeria,225560256621.757,0.0108375408479767
ECU,3382569314.8225374,129047.1311315,animal,1000 heads,Ecuador,116586000000.0,0.02901351204109016
EGY,9280585361.013031,79902.4114146,animal,1000 heads,Egypt,476747720364.742,0.01946644937056605
ERI,80639103.9260384,1710.5366400146486,animal,1000 heads,Eritrea,,
ESP,10036310227.826914,63622.35856593,animal,1000 heads,Spain,1417800466262.65,0.007078788917514484
EST,241189994.21338865,889.1719263916016,animal,1000 heads,Estonia,37921480881.5429,0.0063602472426328785
ETH,2772621406.0344343,63647.63373535156,animal,1000 heads,Ethiopia,126772703047.701,0.021870807668991445
FIN,333846640.9603385,757.72068852872,animal,1000 heads,Finland,281887430795.721,0.0011843260978964024
FRA,6971820747.6811,39131.044254818,animal,1000 heads,France,2779092236505.85,0.0025086683544000552
GAB,40017419.08341698,3200.2881750620604,animal,1000 heads,Gabon,21071739227.9422,0.0018991037545848066
GBR,10569584494.30189,67746.78401695,animal,1000 heads,United Kingdom,3088839763445.02,0.0034218623508373595
GEO,269573755.4647466,2736.8243981799997,animal,1000 heads,Georgia,24984568959.605,0.010789610014909318
GHA,196484528.34449264,17001.463023681637,animal,1000 heads,Ghana,74263364041.8742,0.0026457800677289907
GIN,460071810.3931386,19493.93999255371,animal,1000 heads,Guinea,20999229260.4995,0.021908985548272215
GMB,17601310.298583258,786.3287838745117,animal,1000 heads,Gambia,2175099789.97829,0.008092185186022633
GNB,34432071.60776927,1201.3864884033203,animal,1000 heads,Guinea-Bissau,1714166526.44573,0.020086771662239305
GNQ,2645087.900830276,373.96800927734375,animal,1000 heads,Equatorial Guinea,13486788878.9757,0.00019612436470727685
GRC,1998845783.258375,22375.6306415,animal,1000 heads,Greece,217581324512.059,0.009186660609502784
GRD,10351487.457877912,298.396,animal,1000 heads,Grenada,1224577777.77778,0.00845310738584737
GTM,1827659629.0600398,22082.345379000002,animal,1000 heads,Guatemala,95003330315.8754,0.019237848009993723
GUY,131668486.79520711,15197.5609633113,animal,1000 heads,Guyana,14718388489.2086,0.008945849397285944
HKG,0.0,0.0,animal,1000 heads,Hong Kong SAR,358696261481.16,0.0
HND,737725059.6009895,16660.725547264494,animal,1000 heads,Honduras,31426041806.7985,0.023474959529946115
HRV,344066556.0586876,3616.9282265624997,animal,1000 heads,Croatia,71997070660.4835,0.004778896598185249
HTI,505341429.7294421,7997.871796875,animal,1000 heads,Haiti,20253551920.5516,0.02495075588280711
HUN,792966037.4246659,7481.3872397394,animal,1000 heads,Hungary,177006128624.627,0.0044798789939431505
IDN,12572937547.548761,689189.02727,animal,1000 heads,Indonesia,1319076267310.16,0.009531622893335276
IND,42288566338.62949,233760.23282000003,animal,1000 heads,India,3353470496885.95,0.012610388663892786
IRL,3599193760.702506,12033.971531738282,animal,1000 heads,Ireland,533140011838.276,0.006750935365538264
IRN,4201803088.331315,185434.86284443998,animal,1000 heads,Iran,413394567603.552,0.010164146840847871
IRQ,331403513.8097607,12633.910307151795,animal,1000 heads,Iraq,286640340965.517,0.0011561649441717231
ISL,53319533.22721462,197.16192686462404,animal,1000 heads,Iceland,28701830401.6837,0.0018577049784283723
ISR,2011974279.2075245,23646.0059302016,animal,1000 heads,Israel,525002447652.773,0.003832314093396775
ITA,5321619561.444658,34408.250545,animal,1000 heads,Italy,2066972096553.7,0.0025745967109655184
JAM,418434404.72185534,9946.833029296877,animal,1000 heads,Jamaica,17097760686.7775,0.024473053073286392
JOR,544760780.6681632,12231.035563514,animal,1000 heads,Jordan,48653381830.9859,0.011196771121904236
JPN,9371772658.584373,117174.5669296875,animal,1000 heads,Japan,4256410760723.75,0.002201801749272624
KAZ,1779713277.8151977,10875.58383,animal,1000 heads,Kazakhstan,225496328925.494,0.007892426835929693
KEN,2021938269.6201315,26781.182614074707,animal,1000 heads,Kenya,113419826113.903,0.017827026710388178
KGZ,296424792.102829,1036.83813718782,animal,1000 heads,Kyrgyz Republic,12134931017.9465,0.024427398199828466
KHM,184615043.77142894,4401.7046507,animal,1000 heads,Cambodia,29504829319.3169,0.0062571127517270855
KOR,3717100686.665299,62147.14254113769,animal,1000 heads,Korea,1673916511799.71,0.002220601003970539
LAO,312536123.4213998,12433.525907,animal,1000 heads,Lao PDR,15468785203.7532,0.020204309472573772
LBN,897161488.7297362,40707.96521044922,animal,1000 heads,Lebanon,20992421948.8081,0.0427373978532608
LBR,30796563.972322553,2242.1539627821444,animal,1000 heads,Liberia,4001047000.0,0.007697126270279393
LKA,617404285.859852,5469.3217248,animal,1000 heads,Sri Lanka,74144875098.0587,0.008326998798545648
LSO,38923641.47815972,887.8087981643678,animal,1000 heads,Lesotho,2289355249.40148,0.017002010277057594
LTU,263830044.87804762,1844.382614665407,animal,1000 heads,Lithuania,71013953448.2085,0.0037151859890530202
LUX,254825023.8848589,250.05049624347686,animal,1000 heads,Luxembourg,81641807865.7591,0.0031212565050477473
LVA,206111050.94494084,736.106598,animal,1000 heads,Latvia,40422521943.4418,0.00509891617433782
MAR,2362338200.3485765,63067.98052758789,animal,1000 heads,Morocco,130912558829.84,0.01804516099497483
MDA,35496143.08683166,2516.23406736,animal,1000 heads,Moldova,14510490660.2516,0.002446240028537821
MDG,368300225.5285887,25944.142871673586,animal,1000 heads,Madagascar,15302510500.0528,0.024067960974594196
MEX,15938138811.512865,227669.28925,animal,1000 heads,Mexico,1463323889036.56,0.010891736908639139
MHL,0.0,0.0,animal,1000 heads,Marshall Islands,258774475.097656,0.0
MKD,132277710.33659855,1291.46847204,animal,1000 heads,North Macedonia,13711469681.1535,0.009647230633373685
