Country Code (ISO3),Crop,Item Code (CPC),clipped_PA_surf,total_surf,yield,price
COG,kolanut,01379.02,7.810732841491699,8.969628,474.66,384.8
COG,legumenes,01290.90,0.0,0.0,6997.7,844.9399999999999
COG,lemonlime,01322,152.7326202392578,430.2829,11092.4,929.475
COG,lettuce,01214,5.282869338989258,15.006381,39600.8,1117.9166666666667
COG,maizefor,0112,0.0,0.0,1000.0,370.0636363636364
COG,maize,0112,3612.0263671875,15168.222,1000.0,370.0636363636364
COG,mango,01316,1398.024658203125,3964.0664,7544.0,787.2071428571428
COG,melonetc,01229,0.3179373741149902,0.35794634,19561.64545454545,347.57142857142856
COG,melonseed,01449.01,2417.263671875,7353.7456,473.4,
COG,millet,0118,5116.162109375,15571.817,853.3,692.0916666666667
COG,oilpalm,01491.01,3052.28369140625,12086.499,12470.8,178.95
COG,onion,01253.02,7.167674064636231,15.872957,10549.8,624.1636363636363
COG,orange,01323,217.3770294189453,617.7517,3799.6,550.0923076923077
COG,papaya,01317,8.507794380187988,42.765747,16894.3,445.2166666666666
COG,peachetc,01345,0.0147296907380223,0.014729691,10933.4,590.7571428571429
COG,pea,01705,2647.323486328125,8027.463,742.4,632.95
COG,pepper,01651,0.0,0.0,2556.9,4130.92
