Domain Code;Domain;Area Code (M49);Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note;Area Code (ISO3)
QCL;Crops and livestock products;404;Kenya;5412;Yield;01701;Beans, dry;2022;2022;kg/ha;591.3;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01243;Broad beans and horse beans, green;2022;2022;kg/ha;5678.4;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01212;Cabbages;2022;2022;kg/ha;39660.8;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01251;Carrots and turnips;2022;2022;kg/ha;16536.8;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01372;Cashew nuts, in shell;2022;2022;kg/ha;361.3;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01520.01;Cassava, fresh;2022;2022;kg/ha;15049.8;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01447;Castor oil seeds;2022;2022;kg/ha;200.0;X;Figure from international organizations;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01213;Cauliflowers and broccoli;2022;2022;kg/ha;5533.8;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01703;Chick peas, dry;2022;2022;kg/ha;350.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01652;Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw;2022;2022;kg/ha;1217.6;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01231;Chillies and peppers, green (Capsicum spp. and Pimenta spp.);2022;2022;kg/ha;8413.2;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01656;Cloves (whole stems), raw;2022;2022;kg/ha;962.1;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01460;Coconuts, in shell;2022;2022;kg/ha;992.2;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01610;Coffee, green;2022;2022;kg/ha;474.4;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01706;Cow peas, dry;2022;2022;kg/ha;578.3;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01232;Cucumbers and gherkins;2022;2022;kg/ha;8488.0;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01314;Dates;2022;2022;kg/ha;2264.9;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01599.10;Edible roots and tubers with high starch or inulin content, n.e.c., fresh;2022;2022;kg/ha;7691.2;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01657;Ginger, raw;2022;2022;kg/ha;12096.1;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01252;Green garlic;2022;2022;kg/ha;11628.3;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0142;Groundnuts, excluding shelled;2022;2022;kg/ha;1294.9;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;49871.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;111.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01254;Leeks and other alliaceous vegetables;2022;2022;kg/ha;4577.9;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01322;Lemons and limes;2022;2022;kg/ha;8059.3;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01704;Lentils, dry;2022;2022;kg/ha;773.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01214;Lettuce and chicory;2022;2022;kg/ha;28430.7;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01441;Linseed;2022;2022;kg/ha;1009.6;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0112;Maize (corn);2022;2022;kg/ha;1458.3;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01316;Mangoes, guavas and mangosteens;2022;2022;kg/ha;11449.8;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5417;Yield/Carcass Weight;21117.01;Meat of camels, fresh or chilled;2022;2022;100 g/An;2993.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5417;Yield/Carcass Weight;21111.01;Meat of cattle with the bone, fresh or chilled;2022;2022;100 g/An;1250.0;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;14000.0;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5417;Yield/Carcass Weight;21116;Meat of goat, fresh or chilled;2022;2022;100 g/An;87.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;1397.0;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5424;Yield/Carcass Weight;21114;Meat of rabbits and hares, fresh or chilled;2022;2022;0.1 g/An;12000.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5417;Yield/Carcass Weight;21115;Meat of sheep, fresh or chilled;2022;2022;100 g/An;136.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0118;Millet;2022;2022;kg/ha;548.3;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01653;Nutmeg, mace, cardamoms, raw;2022;2022;kg/ha;671.4;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0117;Oats;2022;2022;kg/ha;1010.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01239.01;Okra;2022;2022;kg/ha;10584.6;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2022;2022;kg/ha;14869.1;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01323;Oranges;2022;2022;kg/ha;10773.0;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01241.90;Other beans, green;2022;2022;kg/ha;10988.5;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01355.90;Other berries and fruits of the genus vaccinium n.e.c.;2022;2022;kg/ha;2749.6;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01329;Other citrus fruit, n.e.c.;2022;2022;kg/ha;6936.7;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01359.90;Other fruits, n.e.c.;2022;2022;kg/ha;12165.5;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2022;2022;kg/ha;5591.5;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01449.90;Other oil seeds, n.e.c.;2022;2022;kg/ha;408.7;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01709.90;Other pulses n.e.c.;2022;2022;kg/ha;546.6;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01699;Other stimulant, spice and aromatic crops, n.e.c.;2022;2022;kg/ha;1360.3;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01319;Other tropical fruits, n.e.c.;2022;2022;kg/ha;9907.9;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01290.90;Other vegetables, fresh n.e.c.;2022;2022;kg/ha;7863.8;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01317;Papayas;2022;2022;kg/ha;12629.1;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01345;Peaches and nectarines;2022;2022;kg/ha;6481.3;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01342.01;Pears;2022;2022;kg/ha;6312.5;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01242;Peas, green;2022;2022;kg/ha;6234.4;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01651;Pepper (Piper spp.), raw;2022;2022;kg/ha;1005.8;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01707;Pigeon peas, dry;2022;2022;kg/ha;601.0;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01318;Pineapples;2022;2022;kg/ha;29288.4;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01313;Plantains and cooking bananas;2022;2022;kg/ha;12133.7;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01346;Plums and sloes;2022;2022;kg/ha;6728.2;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01321;Pomelos and grapefruits;2022;2022;kg/ha;11024.2;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01510;Potatoes;2022;2022;kg/ha;7911.9;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01930.02;Pyrethrum, dried flowers;2022;2022;kg/ha;583.1;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01443;Rape or colza seed;2022;2022;kg/ha;3331.2;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5420;Yield;02951.01;Raw hides and skins of cattle;2022;2022;100 g/An;202.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5420;Yield;02954;Raw hides and skins of goats or kids;2022;2022;100 g/An;28.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5420;Yield;02953;Raw hides and skins of sheep or lambs;2022;2022;100 g/An;27.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5420;Yield;02293;Raw milk of camel;2022;2022;100 g/An;6811.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5420;Yield;02211;Raw milk of cattle;2022;2022;100 g/An;9647.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5420;Yield;02292;Raw milk of goats;2022;2022;100 g/An;544.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5420;Yield;02291;Raw milk of sheep;2022;2022;100 g/An;322.0;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0113;Rice;2022;2022;kg/ha;4345.2;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01921.01;Seed cotton, unginned;2022;2022;kg/ha;438.2;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01444;Sesame seed;2022;2022;kg/ha;596.4;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01929.05;Sisal, raw;2022;2022;kg/ha;872.6;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0114;Sorghum;2022;2022;kg/ha;582.1;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0141;Soya beans;2022;2022;kg/ha;1375.6;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01215;Spinach;2022;2022;kg/ha;13508.0;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01354;Strawberries;2022;2022;kg/ha;7337.4;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01802;Sugar cane;2022;2022;kg/ha;74599.9;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01445;Sunflower seed;2022;2022;kg/ha;1000.0;X;Figure from international organizations;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01530;Sweet potatoes;2022;2022;kg/ha;12239.5;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01324;Tangerines, mandarins, clementines;2022;2022;kg/ha;13569.6;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01620;Tea leaves;2022;2022;kg/ha;10709.5;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01234;Tomatoes;2022;2022;kg/ha;21764.1;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01970;Unmanufactured tobacco;2022;2022;kg/ha;706.6;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01658;Vanilla, raw;2022;2022;kg/ha;777.3;E;Estimated value;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01221;Watermelons;2022;2022;kg/ha;18663.9;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;0111;Wheat;2022;2022;kg/ha;3083.9;A;Official figure;;KEN
QCL;Crops and livestock products;404;Kenya;5412;Yield;01540;Yams;2022;2022;kg/ha;7978.7;A;Official figure;;KEN
QCL;Crops and livestock products;296;Kiribati;5412;Yield;01312;Bananas;2022;2022;kg/ha;5163.6;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5412;Yield;01460;Coconuts, in shell;2022;2022;kg/ha;6585.0;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;24408.0;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;53.0;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;9273.0;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;410.0;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5412;Yield;01379.90;Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.;2022;2022;kg/ha;665.5;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5412;Yield;01319;Other tropical fruits, n.e.c.;2022;2022;kg/ha;18078.4;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5412;Yield;01290.90;Other vegetables, fresh n.e.c.;2022;2022;kg/ha;12264.3;E;Estimated value;;KIR
QCL;Crops and livestock products;296;Kiribati;5412;Yield;01550;Taro;2022;2022;kg/ha;5560.1;E;Estimated value;;KIR
QCL;Crops and livestock products;414;Kuwait;5412;Yield;0115;Barley;2022;2022;kg/ha;7210.9;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01243;Broad beans and horse beans, green;2022;2022;kg/ha;7251.7;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01212;Cabbages;2022;2022;kg/ha;51663.5;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01229;Cantaloupes and other melons;2022;2022;kg/ha;37359.2;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01251;Carrots and turnips;2022;2022;kg/ha;32386.3;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01213;Cauliflowers and broccoli;2022;2022;kg/ha;40191.9;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01231;Chillies and peppers, green (Capsicum spp. and Pimenta spp.);2022;2022;kg/ha;47649.5;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01232;Cucumbers and gherkins;2022;2022;kg/ha;121791.8;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01314;Dates;2022;2022;kg/ha;29831.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01233;Eggplants (aubergines);2022;2022;kg/ha;74972.4;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01330;Grapes;2022;2022;kg/ha;10187.7;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01252;Green garlic;2022;2022;kg/ha;46915.4;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;79167.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;128.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01254;Leeks and other alliaceous vegetables;2022;2022;kg/ha;33336.1;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01322;Lemons and limes;2022;2022;kg/ha;21241.1;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01214;Lettuce and chicory;2022;2022;kg/ha;49264.3;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;0112;Maize (corn);2022;2022;kg/ha;18165.4;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01316;Mangoes, guavas and mangosteens;2022;2022;kg/ha;8005.2;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5417;Yield/Carcass Weight;21117.01;Meat of camels, fresh or chilled;2022;2022;100 g/An;3600.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5417;Yield/Carcass Weight;21111.01;Meat of cattle with the bone, fresh or chilled;2022;2022;100 g/An;3460.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;11927.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5417;Yield/Carcass Weight;21116;Meat of goat, fresh or chilled;2022;2022;100 g/An;350.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5417;Yield/Carcass Weight;21115;Meat of sheep, fresh or chilled;2022;2022;100 g/An;170.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01239.01;Okra;2022;2022;kg/ha;25356.2;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01450;Olives;2022;2022;kg/ha;10934.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01253.02;Onions and shallots, dry (excluding dehydrated);2022;2022;kg/ha;40132.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01253.01;Onions and shallots, green;2022;2022;kg/ha;12774.7;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01323;Oranges;2022;2022;kg/ha;24094.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01241.90;Other beans, green;2022;2022;kg/ha;22152.1;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01359.90;Other fruits, n.e.c.;2022;2022;kg/ha;25966.5;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01699;Other stimulant, spice and aromatic crops, n.e.c.;2022;2022;kg/ha;8043.7;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01290.90;Other vegetables, fresh n.e.c.;2022;2022;kg/ha;33454.5;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01317;Papayas;2022;2022;kg/ha;20000.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01242;Peas, green;2022;2022;kg/ha;5000.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01510;Potatoes;2022;2022;kg/ha;36262.8;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01235;Pumpkins, squash and gourds;2022;2022;kg/ha;31151.4;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5420;Yield;02951.01;Raw hides and skins of cattle;2022;2022;100 g/An;440.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5420;Yield;02954;Raw hides and skins of goats or kids;2022;2022;100 g/An;42.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5420;Yield;02953;Raw hides and skins of sheep or lambs;2022;2022;100 g/An;38.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5420;Yield;02211;Raw milk of cattle;2022;2022;100 g/An;69582.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5420;Yield;02292;Raw milk of goats;2022;2022;100 g/An;1536.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5420;Yield;02291;Raw milk of sheep;2022;2022;100 g/An;2087.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01215;Spinach;2022;2022;kg/ha;33781.7;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01354;Strawberries;2022;2022;kg/ha;34727.2;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01802;Sugar cane;2022;2022;kg/ha;50000.0;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01530;Sweet potatoes;2022;2022;kg/ha;7228.7;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01234;Tomatoes;2022;2022;kg/ha;135805.5;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;01221;Watermelons;2022;2022;kg/ha;38115.3;E;Estimated value;;KWT
QCL;Crops and livestock products;414;Kuwait;5412;Yield;0111;Wheat;2022;2022;kg/ha;4317.7;E;Estimated value;;KWT
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01371;Almonds, in shell;2022;2022;kg/ha;3058.1;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01341;Apples;2022;2022;kg/ha;5137.6;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01343;Apricots;2022;2022;kg/ha;3134.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;0115;Barley;2022;2022;kg/ha;2295.4;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01701;Beans, dry;2022;2022;kg/ha;1759.5;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01243;Broad beans and horse beans, green;2022;2022;kg/ha;2581.5;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01192;Buckwheat;2022;2022;kg/ha;1133.3;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01212;Cabbages;2022;2022;kg/ha;23115.8;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01251;Carrots and turnips;2022;2022;kg/ha;22439.9;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01213;Cauliflowers and broccoli;2022;2022;kg/ha;4438.1;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01344.02;Cherries;2022;2022;kg/ha;4252.5;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01652;Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw;2022;2022;kg/ha;2435.9;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01231;Chillies and peppers, green (Capsicum spp. and Pimenta spp.);2022;2022;kg/ha;12235.5;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01232;Cucumbers and gherkins;2022;2022;kg/ha;19913.8;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01351.01;Currants;2022;2022;kg/ha;3595.8;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01233;Eggplants (aubergines);2022;2022;kg/ha;2132.2;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01351.02;Gooseberries;2022;2022;kg/ha;5661.4;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01330;Grapes;2022;2022;kg/ha;1762.3;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01252;Green garlic;2022;2022;kg/ha;15964.7;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;0142;Groundnuts, excluding shelled;2022;2022;kg/ha;2846.7;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01374;Hazelnuts, in shell;2022;2022;kg/ha;662.4;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5410;Yield;0231;Hen eggs in shell, fresh;2022;2022;100 mg/An;66968.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5413;Yield;0231;Hen eggs in shell, fresh;2022;2022;No/An;122.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5417;Yield/Carcass Weight;21118.01;Horse meat, fresh or chilled;2022;2022;100 g/An;1955.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01352;Kiwi fruit;2022;2022;kg/ha;10243.9;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01254;Leeks and other alliaceous vegetables;2022;2022;kg/ha;10562.6;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01322;Lemons and limes;2022;2022;kg/ha;478.5;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01214;Lettuce and chicory;2022;2022;kg/ha;8638.6;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;01441;Linseed;2022;2022;kg/ha;2123.4;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5412;Yield;0112;Maize (corn);2022;2022;kg/ha;6833.0;A;Official figure;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5417;Yield/Carcass Weight;21111.01;Meat of cattle with the bone, fresh or chilled;2022;2022;100 g/An;1879.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5424;Yield/Carcass Weight;21121;Meat of chickens, fresh or chilled;2022;2022;0.1 g/An;15321.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5417;Yield/Carcass Weight;21116;Meat of goat, fresh or chilled;2022;2022;100 g/An;281.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5417;Yield/Carcass Weight;21113.01;Meat of pig with the bone, fresh or chilled;2022;2022;100 g/An;567.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5424;Yield/Carcass Weight;21114;Meat of rabbits and hares, fresh or chilled;2022;2022;0.1 g/An;21616.0;E;Estimated value;;KGZ
QCL;Crops and livestock products;417;Kyrgyzstan;5417;Yield/Carcass Weight;21115;Meat of sheep, fresh or chilled;2022;2022;100 g/An;282.0;E;Estimated value;;KGZ
